Transaction_ID,Date,Season,Region,Hospital_Network,Sales_Rep,Manufacturer,Drug_Category,Drug_Name,Units_Sold,Unit_Price_USD,Discount_Applied_Perc,Gross_Revenue_USD,Net_Revenue_USD,Net_Profit_USD,Profit_Margin_Perc,Order_Priority,Insurance_Coverage_Perc,Approval_Status,Patient_Feedback_Score
TXN_157504,2023-01-19,Winter,South,Mount Sinai,Michael S.,Johnson & Johnson,Respiratory,Spiriva,709,3857.43,7.1,2734921.38,2540681.87,906198.87,35.7,Medium,100,Pending Review,4.5
TXN_793855,2022-03-29,Spring,South,Stanford Health Care,Olivia K.,AstraZeneca,Oncology,Imbruvica,298,1169.06,24.9,348380.93,261551.72,118813.99,45.4,Critical,50,Pending Review,4.4
TXN_415725,2023-03-16,Spring,North,Stanford Health Care,Michael S.,Novartis,Immunology,Stelara,107,2533.13,23.6,271044.45,207091.69,105716.36,51.0,Critical,50,Internal Audit,4.3
TXN_504673,2024-03-19,Spring,West,UCLA Medical Center,Michael S.,Johnson & Johnson,Oncology,Keytruda,367,1133.74,12.3,416082.86,365073.69,166600.08,45.6,Medium,100,Approved,3.8
TXN_782714,2022-04-06,Spring,Midwest,Kaiser Permanente,William R.,Roche,Neurology,Ocrevus,297,3364.9,22.3,999374.53,776053.02,392159.53,50.5,Medium,100,Internal Audit,4.6
TXN_551373,2022-06-02,Summer,North,Mount Sinai,James T.,Roche,Oncology,Imbruvica,293,3096.08,9.6,907151.23,819997.37,390670.71,47.6,Low,80,Internal Audit,4.7
TXN_586493,2023-05-22,Spring,South,Mount Sinai,Sarah M.,Merck,Neurology,Spinraza,410,3659.35,19.9,1500334.66,1201654.65,443436.96,36.9,Medium,100,Pending Review,3.6
TXN_101479,2024-10-21,Autumn,East,Tenet Healthcare,Sarah M.,AstraZeneca,Cardiovascular,Xarelto,214,926.28,20.4,198223.59,157698.71,49931.34,31.7,Medium,50,Pending Review,4.0
TXN_629207,2024-06-26,Summer,East,Kaiser Permanente,William R.,AbbVie,Respiratory,Advair,386,2500.92,12.1,965354.82,848440.82,292855.23,34.5,Critical,50,Pending Review,4.0
TXN_297138,2024-03-16,Spring,West,Stanford Health Care,Sarah M.,Merck,Immunology,Stelara,473,3469.33,11.3,1640991.07,1456261.69,846888.57,58.2,Critical,100,Internal Audit,4.0
TXN_288154,2024-12-01,Winter,West,Mount Sinai,William R.,AstraZeneca,Cardiovascular,Eliquis,255,2190.2,13.0,558501.31,485950.84,209595.65,43.1,High,50,Approved,3.8
TXN_934945,2023-07-13,Summer,North,Kaiser Permanente,James T.,Roche,Cardiovascular,Entresto,132,4022.52,15.5,530972.44,448436.0,226802.11,50.6,Critical,100,Approved,5.0
TXN_736200,2024-10-21,Autumn,North,Mount Sinai,William R.,Merck,Oncology,Keytruda,339,4986.29,16.0,1690351.88,1419372.19,679885.46,47.9,Low,80,Approved,4.7
TXN_602710,2024-11-23,Autumn,North,Mass General Brigham,Olivia K.,Roche,Respiratory,Advair,365,2937.61,11.6,1072228.01,947923.15,345341.46,36.4,Medium,50,Internal Audit,3.9
TXN_965956,2024-05-28,Spring,East,Mass General Brigham,David L.,Roche,Oncology,Revlimid,337,3702.89,16.6,1247874.61,1040666.8,520758.32,50.0,Medium,50,Pending Review,4.5
TXN_139668,2023-06-25,Summer,Midwest,UCLA Medical Center,David L.,AstraZeneca,Neurology,Ocrevus,415,839.23,19.9,348279.23,279054.48,113790.94,40.8,Critical,80,Pending Review,4.0
TXN_782718,2024-11-28,Autumn,West,Mass General Brigham,James T.,AbbVie,Oncology,Opdivo,122,3532.27,12.2,430937.31,378463.49,178991.43,47.3,Low,80,Approved,4.2
TXN_125530,2022-04-28,Spring,North,Mayo Clinic,Emma B.,AbbVie,Oncology,Keytruda,484,4190.85,10.7,2028371.23,1812108.97,1037176.29,57.2,High,80,Internal Audit,3.6
TXN_706542,2022-05-26,Spring,North,Cleveland Clinic,Olivia K.,Pfizer,Immunology,Humira,369,2286.65,7.4,843774.71,781505.32,344622.2,44.1,Low,100,Pending Review,4.6
TXN_709302,2023-06-15,Summer,West,Cleveland Clinic,David L.,AstraZeneca,Oncology,Imbruvica,163,3910.91,11.7,637478.68,563031.3,180402.34,32.0,High,80,Internal Audit,4.6
TXN_231383,2022-04-24,Spring,East,HCA Healthcare,Sarah M.,Roche,Oncology,Revlimid,335,1761.73,18.4,590179.93,481386.33,198927.05,41.3,Medium,100,Internal Audit,4.1
TXN_702328,2024-01-13,Winter,Midwest,Tenet Healthcare,James T.,Merck,Immunology,Cosenyx,75,1357.54,12.8,101815.5,88826.87,52650.72,59.3,Medium,100,Pending Review,3.8
TXN_320399,2024-04-01,Spring,South,Mass General Brigham,David L.,Novartis,Cardiovascular,Entresto,418,1767.73,15.7,738911.72,622956.12,352460.2,56.6,Low,50,Internal Audit,4.5
TXN_186709,2022-02-22,Winter,East,Mass General Brigham,Sarah M.,AstraZeneca,Immunology,Humira,314,1041.75,15.9,327110.21,275015.85,144537.93,52.6,Medium,50,Pending Review,3.8
TXN_294776,2024-08-06,Summer,South,Stanford Health Care,Michael S.,Roche,Cardiovascular,Xarelto,425,950.5,18.3,403960.71,330228.32,124852.21,37.8,Low,80,Approved,4.5
TXN_605375,2022-11-24,Autumn,East,Mount Sinai,Emma B.,Johnson & Johnson,Neurology,Biktarvy,40,3098.06,12.6,123922.39,108308.14,59542.8,55.0,High,50,Internal Audit,4.5
TXN_249674,2024-06-06,Summer,North,HCA Healthcare,William R.,AstraZeneca,Oncology,Imbruvica,96,1405.13,17.8,134892.57,110876.45,47311.49,42.7,Low,100,Approved,4.5
TXN_233118,2023-02-21,Winter,North,Mount Sinai,William R.,Novartis,Oncology,Revlimid,24,3277.92,9.7,78670.11,71000.05,39882.75,56.2,High,100,Pending Review,4.6
TXN_623162,2024-12-04,Winter,North,HCA Healthcare,Sarah M.,Roche,Respiratory,Fasenra,68,4226.46,17.8,287399.43,236102.6,107625.08,45.6,High,100,Internal Audit,4.3
TXN_672476,2022-12-24,Winter,East,Mount Sinai,William R.,AbbVie,Oncology,Opdivo,134,1218.6,16.0,163291.92,137086.39,56847.65,41.5,Medium,50,Internal Audit,3.6
TXN_743401,2022-10-12,Autumn,North,Johns Hopkins Hospital,Emma B.,Roche,Respiratory,Fasenra,340,3535.15,6.0,1201952.51,1129330.93,581337.56,51.5,High,80,Internal Audit,3.9
TXN_978294,2022-11-11,Autumn,South,Stanford Health Care,Olivia K.,Novartis,Cardiovascular,Eliquis,299,1638.22,23.2,489827.84,376423.63,128143.55,34.0,Medium,100,Pending Review,4.3
TXN_309818,2023-12-08,Winter,South,Stanford Health Care,James T.,Roche,Neurology,Ocrevus,17,4582.86,19.6,77908.66,62648.23,25146.39,40.1,High,80,Internal Audit,3.7
TXN_861116,2023-06-18,Summer,South,Cleveland Clinic,Olivia K.,AbbVie,Respiratory,Symbicort,103,905.79,16.0,93296.48,78344.08,29567.92,37.7,Medium,80,Approved,4.1
TXN_655104,2024-08-20,Summer,North,UCLA Medical Center,David L.,AbbVie,Respiratory,Spiriva,293,3809.63,8.8,1116221.15,1017981.0,589547.41,57.9,High,50,Approved,3.9
TXN_833516,2022-09-14,Autumn,North,Johns Hopkins Hospital,Sarah M.,Roche,Cardiovascular,Lipitor,326,4171.32,24.4,1359850.78,1028626.17,424015.76,41.2,Low,50,Approved,4.5
TXN_456857,2022-09-02,Autumn,West,Stanford Health Care,Michael S.,Merck,Respiratory,Symbicort,89,3061.36,11.6,272461.24,240941.49,121657.89,50.5,High,50,Approved,4.0
TXN_640118,2023-12-27,Winter,East,Mayo Clinic,Olivia K.,Pfizer,Neurology,Biktarvy,74,2858.72,24.4,211545.47,159982.72,95065.73,59.4,Critical,50,Internal Audit,4.4
TXN_324714,2024-06-26,Summer,North,Stanford Health Care,William R.,Pfizer,Immunology,Humira,190,3295.1,14.6,626068.37,534629.79,250968.79,46.9,Critical,50,Approved,4.4
TXN_498850,2023-06-03,Summer,North,Mayo Clinic,William R.,Roche,Neurology,Ocrevus,25,3062.92,11.5,76573.09,67797.28,33257.91,49.1,High,100,Approved,4.0
TXN_488224,2024-05-17,Spring,East,Mass General Brigham,David L.,Novartis,Neurology,Tysabri,69,2900.88,22.0,200160.66,156163.79,78274.3,50.1,Low,50,Internal Audit,3.5
TXN_506251,2022-08-29,Summer,South,UCLA Medical Center,Olivia K.,Novartis,Respiratory,Symbicort,23,2679.98,8.3,61639.53,56527.71,26296.72,46.5,High,50,Pending Review,4.5
TXN_234037,2022-01-10,Winter,West,Mass General Brigham,Sarah M.,Novartis,Neurology,Biktarvy,336,3315.79,13.1,1114107.0,968700.04,499112.98,51.5,Low,50,Approved,4.6
TXN_526197,2023-02-02,Winter,South,Stanford Health Care,Emma B.,Johnson & Johnson,Neurology,Tysabri,168,657.36,16.7,110436.61,91971.71,49240.51,53.5,Low,100,Internal Audit,3.9
TXN_967868,2023-02-22,Winter,South,Cleveland Clinic,David L.,Pfizer,Immunology,Enbrel,489,1416.84,13.9,692836.91,596393.44,258705.22,43.4,Medium,100,Internal Audit,4.1
TXN_236955,2022-06-13,Summer,South,HCA Healthcare,James T.,Novartis,Immunology,Enbrel,208,4146.75,16.2,862523.62,723195.01,422605.03,58.4,Low,100,Internal Audit,4.3
TXN_550922,2022-12-22,Winter,North,Johns Hopkins Hospital,William R.,AstraZeneca,Immunology,Stelara,233,4782.68,17.8,1114364.81,915621.85,491510.6,53.7,Low,100,Internal Audit,4.9
TXN_357587,2022-10-23,Autumn,East,Mayo Clinic,Olivia K.,Novartis,Cardiovascular,Lipitor,427,4436.98,12.0,1894591.66,1667310.7,821227.04,49.3,Medium,100,Pending Review,4.1
TXN_769501,2023-02-27,Winter,South,HCA Healthcare,Sarah M.,Pfizer,Respiratory,Advair,700,2550.96,6.0,1785671.4,1677750.79,929045.53,55.4,Medium,100,Internal Audit,4.7
TXN_342701,2023-03-22,Spring,West,Mass General Brigham,Olivia K.,Pfizer,Neurology,Biktarvy,232,1678.16,19.1,389332.87,314950.36,169455.41,53.8,Low,80,Approved,3.9
TXN_195016,2022-07-10,Summer,Midwest,HCA Healthcare,James T.,Merck,Immunology,Enbrel,168,1764.13,17.7,296374.5,243972.33,126819.71,52.0,Critical,80,Approved,4.6
TXN_140010,2024-08-24,Summer,North,Johns Hopkins Hospital,Michael S.,AstraZeneca,Neurology,Ocrevus,317,793.55,15.7,251556.05,212164.77,72963.94,34.4,Low,80,Pending Review,3.6
TXN_918895,2024-10-17,Autumn,North,Stanford Health Care,William R.,AbbVie,Cardiovascular,Xarelto,138,2552.69,22.0,352270.82,274676.57,146159.22,53.2,Low,100,Approved,3.5
TXN_762417,2022-05-16,Spring,North,Stanford Health Care,William R.,Johnson & Johnson,Immunology,Enbrel,290,2129.43,10.1,617534.37,555213.37,329117.87,59.3,Critical,80,Approved,4.4
TXN_104127,2024-03-19,Spring,East,Tenet Healthcare,Emma B.,AbbVie,Oncology,Opdivo,167,1687.19,8.3,281760.51,258447.52,93659.78,36.2,Low,50,Internal Audit,4.6
TXN_257413,2023-07-20,Summer,South,Tenet Healthcare,Michael S.,AbbVie,Respiratory,Spiriva,380,1408.0,23.7,535038.86,408094.64,187802.73,46.0,High,80,Approved,4.7
TXN_135830,2023-02-01,Winter,South,Mayo Clinic,Emma B.,Merck,Cardiovascular,Lipitor,15,3544.16,14.8,53162.46,45275.57,16507.22,36.5,Low,100,Approved,4.2
TXN_858042,2023-04-28,Spring,East,Johns Hopkins Hospital,Olivia K.,AbbVie,Neurology,Spinraza,228,612.26,20.1,139594.44,111484.89,62563.48,56.1,High,80,Approved,5.0
TXN_345613,2022-02-12,Winter,Midwest,Mass General Brigham,Emma B.,Johnson & Johnson,Immunology,Stelara,413,4370.69,8.8,1805094.46,1646186.81,733075.05,44.5,Medium,100,Internal Audit,4.2
TXN_571407,2023-11-17,Autumn,South,Mayo Clinic,Olivia K.,Novartis,Immunology,Stelara,106,1345.72,5.4,142646.13,134888.28,46133.81,34.2,High,100,Approved,3.6
TXN_718575,2024-12-17,Winter,South,Kaiser Permanente,William R.,Merck,Neurology,Biktarvy,377,2918.75,8.5,1100368.84,1007137.07,495714.06,49.2,Critical,80,Pending Review,4.1
TXN_559814,2023-05-24,Spring,West,Tenet Healthcare,Olivia K.,Johnson & Johnson,Neurology,Spinraza,176,1462.24,10.3,257354.9,230820.38,112882.2,48.9,Low,80,Pending Review,4.1
TXN_473939,2024-08-10,Summer,West,Mayo Clinic,Emma B.,Novartis,Immunology,Enbrel,267,939.27,9.5,250785.09,226895.2,107903.59,47.6,Medium,100,Approved,3.7
TXN_536216,2022-10-07,Autumn,Midwest,HCA Healthcare,Olivia K.,Novartis,Oncology,Keytruda,341,3259.99,6.4,1111655.12,1040548.91,556703.01,53.5,Low,80,Pending Review,4.2
TXN_208667,2022-11-11,Autumn,North,Mayo Clinic,William R.,Merck,Cardiovascular,Eliquis,239,2488.99,16.9,594867.49,494546.19,227849.54,46.1,Medium,80,Approved,3.6
TXN_683771,2023-09-02,Autumn,East,Mass General Brigham,Emma B.,Merck,Respiratory,Advair,117,2646.2,7.6,309605.93,286158.35,121293.66,42.4,Critical,50,Approved,4.2
TXN_920031,2024-05-10,Spring,Midwest,Mass General Brigham,Michael S.,AbbVie,Immunology,Humira,332,1402.23,14.7,465539.87,397191.66,213912.77,53.9,Medium,50,Pending Review,4.6
TXN_338084,2024-09-29,Autumn,Midwest,Stanford Health Care,Michael S.,Pfizer,Oncology,Revlimid,258,4880.85,5.2,1259259.92,1193546.62,463797.43,38.9,Medium,50,Internal Audit,3.9
TXN_807928,2023-10-22,Autumn,South,Mayo Clinic,William R.,Novartis,Neurology,Biktarvy,261,4368.57,18.3,1140197.91,931598.5,386778.96,41.5,Critical,100,Approved,3.6
TXN_725084,2023-11-11,Autumn,North,Stanford Health Care,David L.,Johnson & Johnson,Oncology,Opdivo,290,2026.0,14.2,587540.28,504093.09,227760.89,45.2,Critical,50,Internal Audit,4.3
TXN_955161,2022-08-05,Summer,Midwest,Stanford Health Care,Emma B.,Johnson & Johnson,Immunology,Enbrel,365,878.18,9.7,320536.88,289365.54,132027.52,45.6,Low,100,Approved,4.1
TXN_196243,2022-10-20,Autumn,South,Mayo Clinic,Sarah M.,Pfizer,Neurology,Spinraza,412,4004.81,19.0,1649982.44,1335707.55,410712.48,30.7,High,80,Internal Audit,4.7
TXN_737641,2023-09-13,Autumn,North,Mount Sinai,Emma B.,AbbVie,Neurology,Spinraza,133,1436.1,10.1,191001.82,171621.61,78670.11,45.8,Critical,50,Internal Audit,3.6
TXN_953203,2024-03-09,Spring,South,Johns Hopkins Hospital,Olivia K.,AstraZeneca,Immunology,Stelara,246,3084.27,16.0,758731.53,637618.3,205470.87,32.2,High,100,Internal Audit,3.9
TXN_956738,2024-07-24,Summer,North,Mass General Brigham,Sarah M.,Merck,Neurology,Spinraza,75,3689.4,12.2,276705.24,242966.59,119167.42,49.0,Medium,80,Approved,4.7
TXN_684809,2023-05-16,Spring,South,Mayo Clinic,Michael S.,Johnson & Johnson,Cardiovascular,Eliquis,303,4980.06,16.9,1508957.67,1253542.28,404376.96,32.3,Critical,80,Internal Audit,4.2
TXN_739250,2024-03-18,Spring,West,UCLA Medical Center,Emma B.,Roche,Neurology,Spinraza,23,3750.6,7.4,86263.81,79845.71,46965.81,58.8,Low,50,Approved,4.6
TXN_918762,2023-04-18,Spring,East,Mayo Clinic,David L.,Roche,Neurology,Spinraza,152,2239.75,7.2,340442.26,316011.87,108888.28,34.5,Low,100,Internal Audit,4.8
TXN_711332,2023-03-30,Spring,North,Kaiser Permanente,Sarah M.,Merck,Immunology,Stelara,423,1108.7,10.9,468981.24,417991.06,209097.41,50.0,High,50,Pending Review,4.2
TXN_272880,2022-09-26,Autumn,North,Mayo Clinic,Emma B.,AbbVie,Cardiovascular,Xarelto,419,4087.51,9.1,1712665.69,1557112.54,818779.83,52.6,Medium,50,Approved,3.8
TXN_746963,2023-08-18,Summer,South,Mayo Clinic,David L.,AbbVie,Neurology,Ocrevus,56,1584.13,6.5,88711.31,82920.7,36568.83,44.1,Critical,50,Internal Audit,4.2
TXN_722605,2022-12-09,Winter,West,Mass General Brigham,Sarah M.,Merck,Neurology,Ocrevus,118,2029.5,14.0,239480.44,205896.06,99200.26,48.2,Critical,50,Approved,3.6
TXN_464444,2023-02-10,Winter,East,Stanford Health Care,David L.,Pfizer,Respiratory,Advair,590,1342.31,19.1,791960.46,640460.04,309460.13,48.3,Low,50,Pending Review,4.2
TXN_843988,2022-12-23,Winter,East,Mass General Brigham,Emma B.,Roche,Cardiovascular,Xarelto,312,2479.34,21.7,773553.57,605750.11,266172.32,43.9,Medium,100,Internal Audit,3.6
TXN_633379,2022-10-23,Autumn,Midwest,Mount Sinai,Michael S.,Novartis,Neurology,Tysabri,481,1897.92,19.8,912900.66,732216.91,273021.2,37.3,High,80,Approved,4.7
TXN_882987,2023-04-28,Spring,East,UCLA Medical Center,Olivia K.,Roche,Cardiovascular,Entresto,325,3396.15,13.2,1103750.04,958441.06,401394.1,41.9,High,100,Approved,5.0
TXN_452245,2024-08-18,Summer,West,Mayo Clinic,Emma B.,Johnson & Johnson,Oncology,Opdivo,209,782.98,20.9,163642.57,129498.03,66318.18,51.2,High,100,Pending Review,4.5
TXN_457344,2022-12-15,Winter,West,Mass General Brigham,David L.,Novartis,Oncology,Revlimid,23,3602.3,10.8,82852.83,73903.72,35941.14,48.6,High,80,Internal Audit,4.4
TXN_764836,2022-02-10,Winter,Midwest,UCLA Medical Center,William R.,AstraZeneca,Oncology,Revlimid,186,556.2,16.6,103453.68,86321.42,26186.46,30.3,Medium,50,Internal Audit,4.2
TXN_150725,2022-02-08,Winter,West,Mayo Clinic,William R.,Pfizer,Cardiovascular,Xarelto,178,3799.19,5.0,676255.13,642205.25,348291.04,54.2,Low,80,Internal Audit,3.6
TXN_122183,2024-07-22,Summer,North,Mayo Clinic,Michael S.,Roche,Neurology,Ocrevus,303,3813.5,7.9,1155490.11,1064002.01,628659.91,59.1,Medium,80,Internal Audit,3.8
TXN_433374,2023-12-23,Winter,East,Mayo Clinic,Olivia K.,AbbVie,Neurology,Spinraza,40,3430.44,5.3,137217.4,129982.65,47769.11,36.8,High,80,Internal Audit,4.9
TXN_356453,2023-07-10,Summer,Midwest,HCA Healthcare,Sarah M.,Johnson & Johnson,Immunology,Enbrel,401,4671.85,23.0,1873412.29,1442057.51,746785.54,51.8,Critical,100,Approved,3.9
TXN_244355,2022-11-30,Autumn,East,Kaiser Permanente,William R.,AbbVie,Cardiovascular,Eliquis,181,704.98,23.6,127600.49,97458.8,47836.58,49.1,Low,80,Pending Review,3.7
TXN_853955,2023-02-03,Winter,North,Mount Sinai,Sarah M.,AbbVie,Oncology,Imbruvica,467,4236.19,17.7,1978299.61,1628003.48,929204.87,57.1,Low,100,Internal Audit,4.5
TXN_135625,2022-12-29,Winter,West,Mass General Brigham,Emma B.,Merck,Neurology,Ocrevus,27,4226.18,7.7,114106.77,105273.7,41640.77,39.6,High,80,Approved,3.9
TXN_524315,2022-10-24,Autumn,East,Kaiser Permanente,Olivia K.,Pfizer,Cardiovascular,Xarelto,265,993.3,17.7,263225.46,216719.49,112409.16,51.9,Medium,80,Pending Review,3.9
TXN_609417,2023-08-19,Summer,East,Stanford Health Care,James T.,Merck,Neurology,Tysabri,334,2910.63,16.2,972150.86,814416.1,297560.88,36.5,Medium,100,Internal Audit,4.7
TXN_971937,2022-11-21,Autumn,North,Tenet Healthcare,Olivia K.,Novartis,Immunology,Humira,275,3257.21,5.4,895734.08,847532.2,340751.29,40.2,Critical,50,Pending Review,5.0
TXN_416244,2024-09-09,Autumn,South,Mayo Clinic,Michael S.,Novartis,Neurology,Biktarvy,399,3594.33,7.4,1434137.88,1328195.34,550370.36,41.4,Medium,50,Approved,3.7
TXN_312517,2022-01-17,Winter,Midwest,Stanford Health Care,David L.,Johnson & Johnson,Immunology,Humira,329,577.71,11.3,190065.4,168585.54,89525.43,53.1,Low,100,Internal Audit,4.6
TXN_187503,2023-10-21,Autumn,Midwest,Tenet Healthcare,Michael S.,Roche,Cardiovascular,Xarelto,159,2928.11,23.1,465570.02,358040.58,108065.92,30.2,Critical,80,Pending Review,4.3
TXN_859758,2023-01-08,Winter,South,Mount Sinai,Michael S.,Johnson & Johnson,Respiratory,Symbicort,840,2512.9,19.9,2110833.07,1690784.22,756589.68,44.7,Medium,100,Approved,4.2
TXN_667866,2023-05-15,Spring,West,Mayo Clinic,Michael S.,Novartis,Immunology,Enbrel,427,4079.83,10.7,1742086.26,1556203.54,844956.68,54.3,Low,50,Approved,4.3
TXN_721271,2023-10-20,Autumn,South,Mount Sinai,Emma B.,AstraZeneca,Immunology,Cosenyx,208,2329.15,6.3,484463.9,454133.85,166213.04,36.6,High,80,Internal Audit,3.5
TXN_178223,2024-04-03,Spring,West,Mass General Brigham,Sarah M.,Roche,Cardiovascular,Entresto,132,1416.08,11.5,186923.22,165410.97,67386.53,40.7,Critical,100,Internal Audit,4.7
TXN_989160,2024-05-01,Spring,South,Cleveland Clinic,Emma B.,AstraZeneca,Respiratory,Symbicort,413,1522.11,7.0,628630.69,584923.84,262881.76,44.9,Low,80,Approved,4.5
TXN_639604,2023-12-09,Winter,South,Mount Sinai,Michael S.,Johnson & Johnson,Neurology,Ocrevus,99,846.05,23.1,83758.8,64428.76,32463.35,50.4,Low,80,Approved,3.6
TXN_695141,2024-09-30,Autumn,East,Mass General Brigham,Emma B.,Roche,Immunology,Humira,167,669.24,12.0,111762.83,98307.28,34600.38,35.2,High,50,Approved,4.2
TXN_349839,2022-03-05,Spring,Midwest,Cleveland Clinic,Emma B.,Johnson & Johnson,Neurology,Spinraza,208,4073.46,21.7,847279.12,663733.94,231397.22,34.9,Critical,80,Approved,4.5
TXN_516507,2022-11-03,Autumn,East,Johns Hopkins Hospital,William R.,Pfizer,Neurology,Biktarvy,267,520.48,20.7,138968.17,110256.03,52455.55,47.6,Medium,100,Internal Audit,4.1
TXN_449606,2022-09-10,Autumn,Midwest,Mass General Brigham,David L.,Novartis,Respiratory,Spiriva,16,1168.14,22.9,18690.2,14405.28,8062.79,56.0,High,100,Internal Audit,4.6
TXN_620133,2024-12-07,Winter,North,Stanford Health Care,Emma B.,Novartis,Immunology,Humira,193,2973.09,8.8,573806.55,523191.04,189452.45,36.2,High,50,Pending Review,4.1
TXN_393466,2022-12-21,Winter,Midwest,Mayo Clinic,Emma B.,AstraZeneca,Respiratory,Fasenra,306,1773.85,8.4,542797.01,497125.6,273513.78,55.0,High,80,Pending Review,4.9
TXN_297149,2024-04-14,Spring,West,HCA Healthcare,James T.,AstraZeneca,Oncology,Opdivo,92,1011.04,21.9,93016.13,72645.91,37828.38,52.1,High,80,Internal Audit,4.5
TXN_610650,2023-11-05,Autumn,North,Kaiser Permanente,James T.,Pfizer,Cardiovascular,Eliquis,144,4466.52,18.8,643178.62,522544.89,158842.37,30.4,High,80,Pending Review,4.2
TXN_871959,2024-02-15,Winter,Midwest,Cleveland Clinic,Olivia K.,Novartis,Respiratory,Symbicort,532,2002.37,8.4,1065261.95,975564.21,545942.1,56.0,Low,80,Internal Audit,5.0
TXN_955541,2022-05-28,Spring,West,Mount Sinai,David L.,Johnson & Johnson,Neurology,Ocrevus,500,1792.65,19.0,896323.14,725940.89,232338.13,32.0,High,50,Internal Audit,4.2
TXN_546591,2023-10-19,Autumn,North,Tenet Healthcare,James T.,Roche,Oncology,Opdivo,121,1090.7,20.5,131975.18,104888.72,41087.23,39.2,High,80,Pending Review,3.9
TXN_172006,2023-05-11,Spring,West,Mass General Brigham,Michael S.,Merck,Immunology,Enbrel,78,3003.93,10.0,234306.37,210937.43,68043.77,32.3,Medium,50,Internal Audit,4.0
TXN_399704,2022-05-15,Spring,North,Cleveland Clinic,Sarah M.,Pfizer,Oncology,Keytruda,368,832.55,12.0,306379.42,269666.85,155783.59,57.8,Low,100,Pending Review,4.3
TXN_870280,2022-11-22,Autumn,Midwest,Stanford Health Care,Emma B.,Roche,Cardiovascular,Entresto,32,2293.65,11.8,73396.69,64746.36,34296.27,53.0,Medium,80,Internal Audit,5.0
TXN_216826,2024-11-11,Autumn,East,Tenet Healthcare,Sarah M.,AbbVie,Neurology,Ocrevus,158,4643.66,7.1,733697.58,681410.01,326661.58,47.9,Critical,80,Approved,3.9
TXN_884283,2022-09-26,Autumn,West,UCLA Medical Center,William R.,Roche,Neurology,Ocrevus,223,2912.01,8.3,649377.88,595507.09,332008.35,55.8,Low,100,Approved,4.7
TXN_168378,2023-09-27,Autumn,South,Mount Sinai,Olivia K.,Roche,Cardiovascular,Xarelto,322,3624.49,24.2,1167087.1,884433.32,343217.52,38.8,Medium,100,Internal Audit,3.8
TXN_253299,2022-06-20,Summer,South,Tenet Healthcare,William R.,AbbVie,Respiratory,Symbicort,378,1786.48,6.9,675288.86,628702.8,208058.51,33.1,Critical,50,Pending Review,3.6
TXN_730970,2023-03-17,Spring,North,Stanford Health Care,Michael S.,Novartis,Neurology,Biktarvy,258,3573.24,9.8,921895.37,831219.48,306396.58,36.9,Critical,80,Pending Review,4.8
TXN_624841,2024-09-28,Autumn,Midwest,Tenet Healthcare,Olivia K.,Novartis,Immunology,Stelara,137,3910.2,18.0,535697.11,439523.29,145895.64,33.2,Medium,100,Pending Review,5.0
TXN_685419,2023-11-02,Autumn,East,UCLA Medical Center,Emma B.,AstraZeneca,Oncology,Imbruvica,423,1162.63,20.5,491790.47,391187.91,222765.48,56.9,High,80,Internal Audit,3.9
TXN_289525,2022-05-02,Spring,North,HCA Healthcare,Michael S.,Merck,Respiratory,Fasenra,189,2466.89,5.6,466241.58,439926.51,163712.77,37.2,Medium,80,Internal Audit,4.9
TXN_298271,2024-11-02,Autumn,South,Mayo Clinic,James T.,Merck,Immunology,Stelara,335,3683.0,23.2,1233805.27,947840.97,410547.43,43.3,Medium,50,Approved,4.8
TXN_136743,2023-04-07,Spring,Midwest,UCLA Medical Center,Michael S.,Merck,Cardiovascular,Xarelto,342,2334.7,22.1,798468.82,622011.24,321600.96,51.7,Medium,50,Internal Audit,4.7
TXN_304766,2022-01-04,Winter,West,Mount Sinai,James T.,Pfizer,Immunology,Stelara,163,4938.68,17.9,805005.63,660880.98,219209.09,33.2,Low,100,Pending Review,3.6
TXN_118245,2023-09-20,Autumn,North,Mount Sinai,David L.,Johnson & Johnson,Oncology,Keytruda,252,2762.99,14.6,696274.24,594439.73,258538.24,43.5,Critical,100,Approved,4.3
TXN_122342,2023-12-02,Winter,South,UCLA Medical Center,David L.,AstraZeneca,Immunology,Enbrel,60,3236.92,17.0,194215.38,161242.0,70553.62,43.8,Medium,80,Internal Audit,5.0
TXN_687878,2024-05-22,Spring,East,Mayo Clinic,David L.,AstraZeneca,Immunology,Humira,41,4852.05,15.5,198934.14,168093.2,95741.78,57.0,Low,80,Approved,3.6
TXN_146652,2023-07-23,Summer,North,Mount Sinai,Michael S.,Merck,Oncology,Keytruda,307,4923.16,5.5,1511409.38,1427869.71,675693.64,47.3,Low,80,Pending Review,4.4
TXN_176803,2024-05-05,Spring,East,HCA Healthcare,Emma B.,AstraZeneca,Neurology,Ocrevus,257,3554.9,5.9,913608.42,859508.57,261116.88,30.4,High,50,Pending Review,3.6
TXN_170967,2023-05-22,Spring,Midwest,Mayo Clinic,James T.,AstraZeneca,Neurology,Spinraza,450,2326.75,14.2,1047039.22,897955.3,426192.98,47.5,Low,50,Approved,4.7
TXN_659273,2022-04-07,Spring,East,Tenet Healthcare,Michael S.,Novartis,Cardiovascular,Lipitor,156,2735.89,15.7,426798.88,359629.41,167610.73,46.6,High,100,Pending Review,3.8
